Predic_Error
1
1
0.98
0.95
0.92
0.86
0.86
0.85
0.83
0.8
0.74
0.7
0.7
0.62
0.62
0.56
0.57
0.59
0.61
0.59
0.5
0.49
0.49
0.49
0.41
0.41
0.4
0.32
0.4
0.39
0.38
0.38
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.32
0.32
0.26
0.26
0.26
0.26
0.23
0.23
0.23
0.21
0.21
0.22
0.22
0.22
0.22
0.22
0.21
0.21
0.19
0.19
0.19
0.19
0.2
0.16
0.11
0.11
0.13
0.12
0.12
0.12
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.08
0.08
0.06
0.05
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
