Predic_Error
1
1
1
1
0.99
0.91
0.91
0.89
0.82
0.78
0.72
0.71
0.71
0.7
0.7
0.71
0.71
0.61
0.51
0.51
0.51
0.36
0.36
0.37
0.34
0.34
0.34
0.34
0.37
0.37
0.37
0.35
0.35
0.24
0.26
0.23
0.23
0.23
0.23
0.21
0.21
0.26
0.17
0.17
0.18
0.18
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.15
0.15
0.15
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.18
0.18
0.15
0.15
0.15
0.14
0.14
0.14
0.13
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.12
0.12
0.12
0.12
0.12
0.12
