Predic_Error
1
1
1
0.99
0.94
0.94
0.94
0.94
0.88
0.87
0.63
0.63
0.58
0.58
0.53
0.51
0.51
0.34
0.3
0.3
0.29
0.29
0.29
0.24
0.24
0.24
0.24
0.24
0.25
0.24
0.22
0.22
0.22
0.22
0.22
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.18
0.18
0.18
0.18
0.18
0.18
0.19
0.19
0.16
0.16
0.16
0.16
0.13
0.13
0.13
0.13
0.13
0.13
0.12
0.1
0.1
0.1
0.07
0.07
0.08
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.04
