Predic_Error
1
1
1
1
1
1
1
1
1
1
1
1
1
0.99
1
0.96
0.98
0.93
0.95
0.9
0.91
0.87
0.83
0.81
0.81
0.71
0.72
0.64
0.59
0.58
0.59
0.49
0.5
0.47
0.47
0.47
0.47
0.44
0.46
0.48
0.44
0.47
0.45
0.46
0.42
0.42
0.44
0.43
0.43
0.38
0.38
0.31
0.3
0.29
0.31
0.3
0.26
0.26
0.26
0.23
0.23
0.23
0.21
0.21
0.21
0.21
0.21
0.21
0.21
0.21
0.22
0.22
0.22
0.22
0.23
0.23
0.22
0.22
0.22
0.18
0.18
0.18
0.18
0.17
0.18
0.18
0.16
0.18
0.18
0.17
0.17
0.17
0.17
0.17
0.17
0.16
0.16
0.16
0.16
0.16
