Predic_Error
1
1
1
1
1
1
1
1
1
0.99
0.99
0.99
0.98
0.96
0.94
0.92
0.92
0.88
0.85
0.9
0.9
0.9
0.89
0.87
0.84
0.83
0.78
0.8
0.8
0.77
0.73
0.76
0.74
0.74
0.68
0.67
0.68
0.68
0.65
0.67
0.62
0.61
0.58
0.6
0.61
0.57
0.61
0.64
0.59
0.57
0.51
0.53
0.5
0.49
0.45
0.46
0.46
0.45
0.48
0.49
0.49
0.46
0.43
0.43
0.43
0.42
0.44
0.45
0.43
0.44
0.42
0.43
0.43
0.38
0.4
0.4
0.39
0.37
0.37
0.37
0.33
0.33
0.29
0.29
0.29
0.29
0.29
0.29
0.29
0.29
0.29
0.29
0.29
0.27
0.27
0.29
0.26
0.29
0.29
0.22
