x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.56,0.5,0.43,0.5,0.57,0.48,0.37,0.53,0.55,0.37
0.55,0.49,0.43,0.49,0.57,0.47,0.37,0.49,0.54,0.36
0.55,0.44,0.43,0.49,0.58,0.46,0.37,0.49,0.5,0.36
0.56,0.44,0.43,0.41,0.54,0.41,0.35,0.49,0.5,0.36
0.51,0.44,0.41,0.41,0.55,0.41,0.35,0.49,0.51,0.37
0.51,0.44,0.41,0.41,0.55,0.43,0.35,0.5,0.51,0.37
0.5,0.43,0.41,0.41,0.53,0.43,0.35,0.53,0.5,0.38
0.49,0.43,0.41,0.41,0.54,0.43,0.35,0.5,0.5,0.36
0.49,0.41,0.41,0.41,0.53,0.43,0.35,0.5,0.5,0.33
0.48,0.41,0.41,0.41,0.54,0.43,0.39,0.5,0.5,0.33
0.48,0.41,0.41,0.41,0.57,0.43,0.39,0.5,0.5,0.33
0.48,0.41,0.4,0.41,0.57,0.41,0.34,0.5,0.46,0.32
0.48,0.41,0.4,0.38,0.57,0.38,0.34,0.47,0.46,0.32
0.48,0.42,0.4,0.37,0.52,0.39,0.34,0.42,0.46,0.32
0.48,0.42,0.36,0.36,0.46,0.39,0.34,0.42,0.46,0.32
0.48,0.42,0.34,0.36,0.46,0.39,0.34,0.42,0.45,0.31
0.45,0.38,0.34,0.36,0.46,0.39,0.34,0.4,0.42,0.31
0.45,0.38,0.34,0.36,0.46,0.39,0.34,0.4,0.42,0.31
0.45,0.38,0.34,0.36,0.47,0.39,0.34,0.4,0.42,0.31
0.39,0.38,0.32,0.36,0.47,0.36,0.33,0.4,0.39,0.31
0.39,0.36,0.32,0.35,0.47,0.36,0.3,0.4,0.39,0.31
0.39,0.35,0.32,0.35,0.47,0.36,0.28,0.4,0.39,0.31
0.39,0.35,0.32,0.34,0.47,0.39,0.28,0.42,0.39,0.31
0.39,0.37,0.32,0.33,0.47,0.39,0.28,0.4,0.39,0.31
0.39,0.3,0.32,0.33,0.44,0.39,0.27,0.4,0.39,0.31
0.39,0.3,0.32,0.33,0.44,0.39,0.27,0.4,0.37,0.31
0.36,0.3,0.32,0.33,0.44,0.38,0.27,0.4,0.36,0.31
0.35,0.3,0.32,0.33,0.44,0.38,0.27,0.4,0.36,0.31
0.35,0.28,0.32,0.33,0.44,0.38,0.27,0.4,0.33,0.31
0.35,0.28,0.32,0.29,0.44,0.36,0.27,0.41,0.33,0.31
0.42,0.28,0.32,0.29,0.44,0.36,0.27,0.43,0.33,0.31
0.4,0.28,0.32,0.29,0.44,0.36,0.26,0.43,0.33,0.27
0.32,0.28,0.32,0.27,0.44,0.36,0.26,0.4,0.33,0.27
0.32,0.28,0.32,0.27,0.43,0.35,0.26,0.4,0.33,0.27
0.32,0.28,0.32,0.27,0.43,0.35,0.26,0.42,0.33,0.27
0.32,0.28,0.3,0.27,0.4,0.35,0.26,0.42,0.32,0.27
0.31,0.28,0.3,0.28,0.39,0.35,0.25,0.42,0.32,0.27
0.31,0.28,0.3,0.27,0.39,0.35,0.25,1.0,0.27,0.26
0.33,0.28,0.3,0.24,0.39,0.34,0.25,1.0,0.27,0.26
0.33,0.28,0.3,0.24,0.39,0.34,0.25,1.0,0.27,0.26
0.33,0.26,0.3,0.24,0.39,0.34,0.25,1.0,0.27,0.26
0.33,0.27,0.3,0.24,0.39,0.34,0.25,1.0,0.27,0.26
0.33,0.27,0.29,0.22,0.39,0.34,0.25,1.0,0.27,0.26
0.33,0.27,0.29,0.22,0.33,0.34,0.25,1.0,0.27,0.26
