Predic_Error
1
0.99
0.99
0.99
0.93
0.91
0.91
0.8
0.67
0.66
0.6
0.6
0.59
0.57
0.57
0.47
0.53
0.51
0.48
0.51
0.45
0.42
0.39
0.37
0.27
0.27
0.26
0.26
0.21
0.21
0.23
0.19
0.15
0.15
0.15
0.15
0.15
0.15
0.14
0.14
0.12
0.12
0.12
0.13
0.13
0.13
0.13
0.13
0.13
0.11
0.2
0.14
0.14
0.13
0.13
0.12
0.12
0.12
0.12
0.13
0.13
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.05
0.07
0.05
0.05
0.05
0.05
0.05
0.05
0.06
0.06
0.06
0.06
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
