Predic_Error
1
0.99
0.95
0.94
0.9
0.91
0.88
0.86
0.82
0.82
0.78
0.77
0.77
0.74
0.6
0.6
0.57
0.55
0.53
0.51
0.37
0.37
0.37
0.37
0.32
0.31
0.3
0.29
0.29
0.29
0.3
0.31
0.26
0.26
0.26
0.24
0.23
0.23
0.23
0.2
0.2
0.2
0.16
0.16
0.16
0.18
0.14
0.14
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.13
0.12
0.12
0.12
0.12
0.11
0.11
0.11
0.11
0.11
0.14
0.11
0.11
0.1
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.07
0.07
0.07
0.07
0.05
0.05
0.05
0.05
