Predic_Error
1
0.99
0.87
0.83
0.75
0.68
0.61
0.54
0.41
0.41
0.38
0.38
0.34
0.34
0.2
0.2
0.2
0.2
0.2
0.2
0.05
0.05
0.03
0.05
0.05
0.15
0.08
0.08
0.08
0.03
0.03
0.03
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.01
0.01
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
