Predic_Error
1
1
0.97
0.96
0.97
0.86
0.78
0.62
0.58
0.58
0.46
0.46
0.46
0.46
0.42
0.42
0.42
0.39
0.39
0.38
0.41
0.39
0.37
0.4
0.38
0.34
0.27
0.35
0.35
0.29
0.29
0.29
0.26
0.17
0.12
0.12
0.12
0.12
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.11
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.09
0.1
0.1
0.09
0.09
0.09
0.09
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.05
0.05
1
0.05
0.05
0.05
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
