Predic_Error
1
1
1
0.98
0.94
0.92
0.87
0.82
0.88
0.77
0.78
0.75
0.7
0.57
0.57
0.59
0.52
0.4
0.4
0.31
0.31
0.31
0.31
0.31
0.31
0.31
0.31
0.28
0.27
0.27
0.27
0.25
0.21
0.22
0.21
0.21
0.21
0.21
0.16
0.14
0.13
0.11
0.11
0.11
0.11
0.11
0.1
0.1
0.09
0.07
0.07
0.07
0.08
0.08
0.06
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
