Predic_Error
1
1
1
0.98
0.94
0.88
0.83
0.76
0.76
0.64
0.63
0.58
0.53
0.52
0.52
0.52
0.54
0.54
0.49
0.31
0.29
0.29
0.28
0.31
0.31
0.19
0.16
0.16
0.16
0.17
0.17
0.23
0.23
0.2
0.2
0.2
0.2
0.19
0.19
0.2
0.11
0.11
0.11
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.02
0.02
0.02
0.02
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
