Predic_Error
1
1
0.97
0.96
0.82
0.68
0.64
0.59
0.58
0.57
0.5
0.48
0.46
0.46
0.44
0.35
0.39
0.39
0.37
0.37
0.3
0.3
0.31
0.29
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.14
0.14
0.14
0.14
0.14
0.12
0.12
0.12
0.12
0.12
0.12
0.1
0.1
0.1
0.1
0.1
0.11
0.12
0.12
0.12
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.07
0.08
0.08
0.08
0.08
0.08
0.09
0.09
0.09
0.09
0.08
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.03
0.03
0.03
