Predic_Error
1
0.99
0.97
0.93
0.95
0.91
0.91
0.91
0.88
0.88
0.88
0.88
0.69
0.57
0.57
0.54
0.55
0.42
0.38
0.41
0.32
0.29
0.28
0.29
0.29
0.29
0.29
0.31
0.25
0.22
0.22
0.22
0.21
0.22
0.22
0.19
0.14
0.13
0.15
0.15
0.15
0.15
0.15
0.15
0.11
0.11
0.1
0.1
0.09
0.11
0.11
0.13
0.06
0.06
0.06
0.06
0.06
0.06
0.05
0.09
0.09
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.06
0.04
0.04
0.04
0.04
0.04
0.03
0.04
0.04
0.04
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.02
0.02
0.02
0.01
0.01
0.02
0.01
0.01
0.01
0.01
0.01
0.01
