Predic_Error
1
1
1
0.97
0.9
0.86
0.81
0.76
0.72
0.72
0.56
0.51
0.52
0.52
0.52
0.57
0.57
0.43
0.43
0.42
0.48
0.46
0.44
0.45
0.45
0.45
0.41
0.41
0.38
0.37
0.33
0.32
0.22
0.22
0.22
0.21
0.21
0.21
0.21
0.21
0.21
0.17
0.17
0.15
0.15
0.15
0.15
0.18
0.18
0.18
0.18
0.15
0.16
0.16
0.14
0.13
0.15
0.15
0.15
0.13
0.12
0.12
0.09
0.09
0.09
0.09
0.09
0.09
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
