x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
142.8340625,166.015,184.414375,263.121875,249.5146875,230.51,237.29875,186.3473242,197.138125,192.229375
118.0676563,152.3753125,171.6071875,179.9708008,205.848125,190.5508594,165.495625,136.725,148.0803906,183.214375
106.6323438,145.9870117,135.92625,132.4912695,180.8726367,149.5889844,154.5675,124.065,137.168125,180.523125
91.19734375,137.0054492,131.595,124.7881445,165.8948242,141.5739844,122.6072656,117.5834375,116.1546875,173.0559375
97.57484375,109.7346875,113.261875,107.2217969,152.1720117,115.768125,112.0075,106.3459375,80.95013672,126.2588086
92.65203125,109.7346875,109.4515625,96.14414063,133.8101367,94.97451172,104.2591992,95.3709375,70.25826172,111.3778711
75.14685547,98.9803125,98.634375,77.12671875,106.0504492,93.66138672,103.819375,92.37984375,72.36763672,111.3778711
70.60201172,98.9803125,98.634375,76.61828125,100.7479492,92.88263672,100.626875,92.37984375,71.85263672,106.4981836
66.3709375,83.43857422,85.9621875,65.34813477,86.04490234,71.87107422,82.0953125,83.11546875,63.80263672,107.5100586
66.3709375,69.27169922,79.57625,60.14750977,86.04490234,71.87107422,84.8603125,83.11546875,63.80263672,100.9653711
60.8221875,69.27169922,76.49328125,49.5230957,86.04490234,63.16732422,74.91609375,78.06609375,57.00638672,98.70630859
60.8221875,66.44544922,61.25982422,51.20008789,77.95208984,60.70607422,74.03171875,76.84734375,52.61138672,73.8475
57.444375,74.71013672,61.25982422,53.43922852,80.95208984,63.52357422,74.03171875,73.48734375,50.09357422,64.10625
52.9565625,56.32169922,60.10154297,49.27016602,62.81819336,52.70623047,60.25796875,65.0375,42.76388672,54.7009375
52.0784375,57.07607422,58.96185547,47.56266602,58.15225586,49.68435547,60.25796875,60.9496875,40.64638672,49.6353125
50.9609375,60.50326172,56.73748047,47.61579102,53.45569336,49.36841797,53.34171875,54.140625,40.30513672,50.62265625
48.33703125,56.58498047,55.82498047,45.74219727,53.45569336,49.36841797,52.82296875,53.228125,37.83701172,50.62265625
45.02390625,50.91734375,42.35279297,33.8334375,48.77143555,45.45623047,52.58578125,50.18875,38.63263672,49.36765625
35.98046875,48.30841797,40.15123047,33.8334375,42.48318359,35.39935547,49.76703125,46.378125,42.3359375,47.31484375
35.98046875,43.37921875,38.78279297,33.8334375,34.89492188,37.17546875,47.71359375,45.81804688,46.49429688,45.99078125
37.64640625,42.03234375,39.40578125,32.4446875,34.09554688,37.17546875,47.71359375,45.81804688,46.49429688,41.04890625
37.64640625,42.03234375,39.40578125,34.276875,33.11224609,37.17546875,47.71359375,45.81804688,44.29648438,41.04890625
37.64640625,39.70046875,32.85123047,34.276875,29.04849609,31.44015625,47.71359375,45.81804688,40.01179688,36.63828125
37.64640625,38.12296875,32.85123047,34.276875,27.45724609,27.86390625,47.71359375,45.81804688,40.01179688,36.63828125
