x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
281.6475,290.40625,251.62375,256.59625,298.3925,295.17,292.2175,286.55625,279.22625,291.56125
253.1,275.60125,226.945,225.73125,272.345,282.758125,248.625,270.45375,257.92875,273.63
237.1275,224.493125,205.44625,217.185625,218.310625,246.666875,194.50875,203.911875,232.514375,209.05625
199.59125,221.86125,188.66125,197.2375,203.021875,212.8925,193.611875,190.176875,192.07,202.3125
190.321875,198.395625,174.145625,189.791875,187.22625,207.346875,185.881875,195.229375,186.46125,195.053125
192.688125,188.98,174.71125,182.085,180.82125,193.765,187.206875,184.835,186.055625,189.928125
167.6825,172.84375,173.3775,168.245,181.7453125,180.241875,168.8925,161.214375,162.6334375,188.585
168.98,174.424375,169.623125,171.71375,172.960625,174.9810156,169.9460547,160.234375,157.2090625,178.765625
175.84875,176.75,167.7625,171.045625,171.701875,163.1575,167.5451563,160.428125,151.0803125,173.846875
173.160625,171.124375,163.48875,167.56125,172.433125,156.8547656,162.416875,158.8945313,158.1784375,173.736875
166.455,154.545,140.26375,163.761875,156.1803125,136.0797656,158.2685938,152.6614063,148.4215625,170.07125
159.008125,151.866875,140.38375,170.6075,154.366875,136.293125,154.1392188,153.8257813,151.8115625,167.288125
163.82125,142.5209375,143.705,167.2678125,154.31,137.3825,150.7095313,152.108125,147.1134375,170.543125
154.740625,140.5215625,143.03,166.8315625,154.449375,134.34,150.7195313,150.091875,144.8884375,157.03625
149.071875,140.4390625,146.5134375,161.21375,154.683125,129.1834375,155.0057813,142.0603125,147.0059375,157.0665625
151.8815625,141.8721875,136.09,150.1271875,148.92,127.5059375,138.8369922,142.0603125,151.04125,149.0303125
136.235,142.261875,134.310625,154.3084375,143.52875,126.6842188,133.9403125,141.7820313,150.555625,151.5409375
138.176875,134.9709375,130.0590625,153.401875,149.473125,120.1892188,134.8507422,138.9410938,149.45125,147.185625
118.9482813,128.2365625,124.5434375,147.22875,149.466875,120.6917188,129.25875,139.3260938,142.9575,139.3520313
121.7178125,131.2246875,120.2025,145.345625,138.3034375,116.6029688,111.9273438,126.874375,141.084375,124.5870313
121.22875,130.0953125,117.4590625,139.0115625,140.08125,113.5970313,110.6639063,127.2345313,140.10375,121.5510938
121.0884375,129.0140625,117.7440625,139.0115625,140.08125,113.5970313,110.3864063,127.0754688,140.1875,120.5079688
122.3792969,129.5003125,118.3603125,137.0726563,136.384375,106.4714844,110.939375,122.4567188,135.1190625,119.6542188
108.2442969,129.5975,118.459375,137.5959375,135.6884375,102.2844531,108.1345313,114.07625,131.256875,119.1851563
104.0791699,123.7301563,114.956875,137.5095313,134.994375,101.3525781,104.3114063,117.7510938,130.855,116.9592188
103.5369824,122.3289063,114.501875,117.2104688,132.33125,100.8623438,103.4670313,109.72625,130.649375,115.4835938
103.5369824,121.0157813,114.5815625,127.8828125,132.33125,100.8623438,98.615625,116.6753125,131.53375,115.4835938
102.5712012,109.19125,112.8778125,111.4684375,126.535625,94.09695313,95.57765625,127.971875,126.9373633,117.3079688
91.11620117,99.17671875,108.8709375,138.095,118.0296875,115.2895313,97.70070313,101.1458789,124.9098633,113.1623438
90.04116211,100.1542188,107.7779688,135.1457813,118.0296875,114.8345313,97.70070313,99.35935547,129.2017383,113.1623438
90.04116211,111.7490625,106.8476563,136.4726563,115.2175,111.1901563,97.70070313,114.111875,129.2017383,113.3342188
98.48253906,111.2475,105.6340625,129.555625,114.1726563,113.7680469,92.98195313,114.5051563,123.6592383,113.1723438
97.02128906,111.2475,105.6340625,129.555625,117.3579688,115.5928906,92.98195313,114.5051563,123.6592383,109.9759375
94.56769531,104.2535938,106.89,132.330625,114.870625,116.9892188,93.33101563,116.5067188,122.1495508,108.6471875
95.89050781,90.76359375,122.266875,105.3142188,116.619375,104.4178125,92.73351563,120.7125,120.2740625,102.0590625
87.5315625,91.30234375,123.72375,124.9784375,113.240625,115.5663281,96.97382813,125.1415625,116.6496875,105.9051563
91.90175781,91.38890625,124.855,128.339375,113.865625,105.2607031,92.42375,123.7665625,116.6496875,102.0017188
93.04069336,90.54359375,124.855,110.2691406,113.865625,107.00625,92.42375,127.7746875,116.8392383,100.4273438
92.93256836,90.50328125,121.5459375,97.98525391,113.6834375,105.3335156,92.42375,124.7840625,121.299375,110.4984375
93.11756836,91.03203125,121.5459375,127.111875,115.175,100.9630469,92.42375,124.7840625,119.9460938,107.7190625
88.216875,93.62171875,117.2696875,126.896875,115.036875,103.3099219,88.3003125,122.9559375,98.50359375,106.2301563
92.409375,91.62712891,115.61125,103.9848438,114.5453125,109.1398438,86.53369019,119.2815625,102.5315625,104.1121875
81.09390625,93.72916016,127.804375,125.275,114.7790625,109.0539844,84.7934375,109.6426563,94.68078125,107.9360938
80.65890625,91.61703125,119.1135938,119.2703125,115.184375,104.5566406,85.6871875,109.8495313,94.434375,107.2903125
80.36859375,91.259375,126.615,118.910625,113.64875,103.3692969,84.4953125,108.7748438,92.4034375,105.7232813
77.8371875,89.20578125,119.866875,126.6075,117.5217188,105.3380469,84.7346875,123.390625,94.87,109.3478125
80.16953125,89.8946875,107.13,125.863125,112.7559375,99.22828125,93.088125,108.479375,91.4084375,104.9245313
78.60695313,80.16398438,93.86671875,94.69066406,110.6789063,103.5983594,74.85515625,87.48109375,88.48507813,92.56726563
82.36625,79.54273438,92.33296875,123.9292578,111.3546875,98.4321875,74.70078125,87.65609375,84.85875,94.33109375
81.20734375,85.758125,90.675,100.5361328,109.431875,101.1060156,68.80359375,109.54,84.91625,98.22046875
81.20734375,85.758125,90.675,125.3028125,109.431875,101.1060156,69.29640625,111.5510938,84.91625,98.22046875
79.20382813,80.6440625,90.675,125.3028125,109.1629688,100.4377344,77.460625,111.5510938,84.91625,94.91609375
81.48375,75.41679688,95.4396875,121.8033203,108.8210938,94.54820313,76.44375,108.5801563,85.10578125,95.88109375
81.48375,76.04960938,92.78375,120.7336328,107.7142188,91.29023438,75.14375,110.3129688,74.880625,92.6046875
81.48375,75.42148438,93.22109375,95.64894531,108.8210938,91.29023438,75.14375,110.3129688,74.880625,95.1690625
80.78875,72.91632813,88.09648438,118.9661328,107.2407813,91.03617188,75.3290625,104.0929688,79.5496875,94.4365625
72.42734375,74.32492188,88.09648438,119.6592578,109.0376563,91.03617188,75.3290625,104.0929688,79.70375,94.4365625
71.44453125,73.96554688,85.13109375,77.48921875,108.9426563,91.03617188,75.3290625,104.7357813,76.7675,95.80759766
71.44453125,73.96554688,84.66765625,109.0750977,108.9615625,89.10304688,72.2153125,104.7357813,73.291875,95.80759766
71.07382813,73.96554688,84.1878125,117.4810938,107.4373438,90.81609375,63.946875,102.4090625,102.3925,94.121875
75.398125,67.06736328,86.57375,113.7967188,110.1664063,88.99269531,61.10501953,103.836875,101.66,91.601875
75.398125,67.18208984,82.60402344,83.343125,110.1664063,88.99269531,60.02033203,104.3514063,99.3309375,91.601875
75.91375,67.17083984,84.57257813,83.343125,110.1664063,85.9846875,60.76095703,104.3514063,99.3309375,92.514375
75.91375,70.25787109,84.57257813,85.81171875,110.1664063,85.9846875,59.44845703,107.0659375,101.8825,92.514375
75.91375,68.89451172,83.42378906,81.11009766,99.5675,81.79070313,52.63287109,100.34,66.59914063,98.07375
75.91375,69.03060547,81.36160156,71.74515625,117.4332813,83.3875,54.35923828,96.89203125,101.0875,98.07375
66.66585938,68.72099609,79.95472656,69.92685547,106.4785938,75.05226563,51.10662109,102.0184375,98.6440625,94.424375
66.66585938,68.72099609,80.57921875,69.92685547,105.5414063,76.12789063,51.10662109,104.2440625,98.6440625,101.7335938
66.66585938,68.72099609,88.93460938,69.52998047,101.3828125,77.74164063,51.10662109,103.1867188,98.6440625,101.7335938
66.66585938,68.72099609,88.93460938,69.52998047,101.3828125,76.12789063,51.10662109,104.2440625,98.6440625,101.7335938
66.66585938,67.97099609,92.6984375,69.92685547,86.79105469,85.23609375,51.10662109,100.6676563,101.938125,100.0326563
66.27585938,67.86677734,101.4523438,69.52998047,87.39683594,87.06828125,51.35767578,100.2446875,102.6559375,94.33320313
66.02539063,67.36880859,101.4523438,69.52998047,88.35476563,87.06828125,51.35767578,100.2446875,102.6559375,95.02039063
70.96554688,70.11544922,79.08880859,70.14216797,90.61460938,81.18541016,51.35767578,101.83625,103.81125,96.75632813
71.35195313,70.11544922,79.1765625,70.14216797,90.61460938,81.18541016,51.35767578,101.2990625,103.81125,96.75632813
71.35195313,70.11544922,82.66630859,67.61591797,100.19625,80.97265625,51.35767578,100.6784375,102.489375,97.83523438
69.70375,65.73771484,78.9796875,74.68072266,80.02585938,84.54304688,51.31337891,98.6921875,101.0280469,98.57945313
69.70375,65.73771484,81.344375,74.68072266,97.57816406,84.54304688,51.31337891,99.7253125,101.5080469,98.57945313
70.27398438,65.34912109,76.83625,76.47732422,86.72019531,87.53835938,51.93025391,99.7253125,58.14789063,94.69539063
70.09023438,65.34912109,79.5903125,76.47732422,80.68195313,87.53835938,51.93025391,99.7253125,58.14789063,94.69539063
70.09023438,64.90396484,78.69115234,76.47732422,81.90820313,85.70929688,51.93025391,99.7253125,58.14789063,94.69539063
64.76236328,62.10771484,76.54193359,69.13591797,81.90820313,55.33617188,48.91453125,96.13789063,98.3203125,95.69414063
