Predic_Error
1
1
1
0.98
0.93
0.95
0.96
0.96
0.95
0.85
0.81
0.72
0.67
0.62
0.62
0.59
0.57
0.49
0.49
0.46
0.35
0.34
0.31
0.29
0.28
0.24
0.22
0.22
0.21
0.21
0.22
0.19
0.19
0.16
0.16
0.16
0.14
0.14
0.12
0.11
0.11
0.1
0.1
0.1
0.1
0.1
0.1
0.08
0.09
0.08
0.08
0.1
0.1
0.11
0.11
0.09
0.1
0.08
0.08
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.03
0.03
0.03
0.03
0.03
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.03
0.03
