Predic_Error
1
1
1
0.99
0.95
0.84
0.86
0.85
0.77
0.77
0.6
0.45
0.41
0.4
0.35
0.37
0.37
0.32
0.3
0.28
0.24
0.24
0.2
0.21
0.19
0.19
0.22
0.22
0.17
0.12
0.12
0.15
0.15
0.15
0.15
0.17
0.17
0.16
0.14
0.13
0.13
0.11
0.11
0.11
0.11
0.11
0.11
0.09
0.09
0.09
0.09
0.07
0.07
0.06
0.06
0.05
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
