Predic_Error
1
1
1
1
0.99
0.97
0.91
0.89
0.89
0.89
0.89
0.8
0.73
0.71
0.72
0.64
0.59
0.51
0.48
0.46
0.47
0.47
0.45
0.42
0.4
0.42
0.41
0.41
0.38
0.38
0.33
0.33
0.32
0.3
0.29
0.29
0.29
0.28
0.26
0.23
0.23
0.21
0.21
0.22
0.22
0.22
0.24
0.24
0.23
0.22
0.2
0.2
0.2
0.2
0.18
0.2
0.2
0.18
0.18
0.19
0.21
0.21
0.21
0.19
0.19
0.18
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.15
0.14
0.13
0.13
0.13
0.13
0.13
0.13
0.14
0.14
0.14
0.14
0.14
0.14
0.14
0.14
0.13
0.13
0.08
0.08
