Predic_Error
1
1
1
0.99
1
0.95
0.92
0.91
0.87
0.86
0.84
0.82
0.82
0.78
0.83
0.83
0.8
0.7
0.66
0.57
0.48
0.45
0.42
0.4
0.4
0.4
0.4
0.39
0.39
0.39
0.36
0.36
0.38
0.3
0.32
0.27
0.26
0.28
0.28
0.3
0.3
0.27
0.27
0.27
0.27
0.27
0.22
0.22
0.19
0.19
0.19
0.23
0.23
0.23
0.23
0.23
0.23
0.21
0.21
0.2
0.2
0.2
0.2
0.19
0.18
0.17
0.17
0.17
0.16
0.17
0.17
0.19
0.19
0.19
0.18
0.18
0.18
0.18
0.18
0.18
0.15
0.15
0.15
0.14
0.12
0.12
0.12
0.1
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.1
0.1
0.1
