Predic_Error
1
1
1
1
0.96
0.94
0.9
0.89
0.86
0.86
0.84
0.8
0.8
0.75
0.75
0.71
0.72
0.61
0.61
0.61
0.57
0.55
0.49
0.52
0.5
0.5
0.48
0.43
0.46
0.45
0.43
0.37
0.35
0.33
0.31
0.31
0.31
0.29
0.27
0.27
0.28
0.28
0.28
0.29
0.29
0.27
0.26
0.24
0.24
0.24
0.24
0.24
0.24
0.25
0.23
0.23
0.23
0.23
0.24
0.25
0.24
0.19
0.19
0.19
0.19
0.19
0.16
0.15
0.19
0.19
0.19
0.14
0.14
0.13
0.12
0.12
0.12
0.12
0.11
0.11
0.13
0.13
0.13
0.13
0.13
0.1
0.1
0.1
0.1
0.1
0.1
0.11
0.11
0.11
0.11
0.11
0.11
0.1
0.11
0.11
